0 -0.000723603 -0.000744372 -2.94457e-06 -0.000373658
0.025 -0.000723603 -0.000744372 -2.94457e-06 -0.000373658
0.05 -0.00144656 -0.00148812 -5.94284e-06 -0.00074703
0.075 -0.00216821 -0.00223061 -9.04789e-06 -0.00111983
0.1 -0.00288791 -0.00297123 -1.23116e-05 -0.00149177
0.125 -0.00360503 -0.00370936 -1.57838e-05 -0.00186257
0.15 -0.00431892 -0.0044444 -1.95122e-05 -0.00223195
0.175 -0.00502898 -0.00517573 -2.35411e-05 -0.00259964
0.2 -0.00573457 -0.00590277 -2.79113e-05 -0.00296534
0.225 -0.00643511 -0.00662495 -3.26594e-05 -0.0033288
0.25 -0.00713001 -0.00734169 -3.78173e-05 -0.00368975
0.275 -0.00781869 -0.00805244 -4.34114e-05 -0.00404793
0.3 -0.00850061 -0.00875668 -4.94626e-05 -0.00440307
0.325 -0.00917524 -0.00945388 -5.59855e-05 -0.00475493
0.35 -0.00984205 -0.0101435 -6.2988e-05 -0.00510327
0.375 -0.0105006 -0.0108252 -7.04709e-05 -0.00544784
0.4 -0.0111503 -0.0114984 -7.84277e-05 -0.00578841
0.425 -0.0117908 -0.0121627 -8.68443e-05 -0.00612476
0.45 -0.0124217 -0.0128177 -9.56986e-05 -0.00645668
0.475 -0.0130426 -0.013463 -0.00010496 -0.00678396
0.5 -0.0136531 -0.0140982 -0.000114591 -0.00710639
0.525 -0.0142529 -0.014723 -0.000124544 -0.00742379
0.55 -0.0148416 -0.0153372 -0.000134764 -0.00773598
0.575 -0.015419 -0.0159404 -0.000145187 -0.00804278
0.6 -0.0159849 -0.0165323 -0.000155742 -0.00834403
0.625 -0.016539 -0.0171128 -0.000166349 -0.00863959
0.65 -0.017081 -0.0176817 -0.000176921 -0.0089293
0.675 -0.017611 -0.0182387 -0.000187363 -0.00921303
0.7 -0.0181287 -0.0187838 -0.000197574 -0.00949066
0.725 -0.018634 -0.0193167 -0.000207444 -0.00976209
0.75 -0.0191268 -0.0198375 -0.00021686 -0.0100272
0.775 -0.0196072 -0.0203461 -0.000225703 -0.0102859
0.8 -0.020075 -0.0208424 -0.000233848 -0.0105381
0.825 -0.0205303 -0.0213264 -0.000241168 -0.0107838
0.85 -0.0209731 -0.0217982 -0.000247531 -0.0110228
0.875 -0.0214035 -0.0222577 -0.000252804 -0.0112552
0.9 -0.0218215 -0.022705 -0.000256853 -0.0114809
0.925 -0.0222273 -0.0231402 -0.000259543 -0.0116999
0.95 -0.022621 -0.0235634 -0.000260741 -0.0119121
0.975 -0.0230027 -0.0239747 -0.000260314 -0.0121175
1 -0.0233726 -0.0243742 -0.000258134 -0.0123162
1.025 -0.0237308 -0.0247622 -0.000254074 -0.0125081
1.05 -0.0240776 -0.0251386 -0.000248014 -0.0126933
1.075 -0.0244131 -0.0255038 -0.00023984 -0.0128718
1.1 -0.0247375 -0.0258579 -0.000229446 -0.0130437
1.125 -0.0250512 -0.026201 -0.000216731 -0.0132089
1.15 -0.0253543 -0.0265335 -0.000201607 -0.0133675
1.175 -0.025647 -0.0268554 -0.000183993 -0.0135197
1.2 -0.0259297 -0.027167 -0.00016382 -0.0136654
1.225 -0.0262025 -0.0274686 -0.000141032 -0.0138048
1.25 -0.0264657 -0.0277603 -0.000115584 -0.0139379
1.275 -0.0267195 -0.0280423 -8.74451e-05 -0.0140649
1.3 -0.0269643 -0.0283149 -5.65977e-05 -0.0141857
1.325 -0.0272002 -0.0285782 -2.30388e-05 -0.0143006
1.35 -0.0274275 -0.0288326 1.322e-05 -0.0144097
1.375 -0.0276464 -0.0290781 5.21521e-05 -0.014513
1.4 -0.0278572 -0.029315 9.37159e-05 -0.0146107
1.425 -0.0280601 -0.0295436 0.000137854 -0.0147028
1.45 -0.0282553 -0.0297638 0.000184496 -0.0147897
1.475 -0.028443 -0.029976 0.000233553 -0.0148712
1.5 -0.0286235 -0.0301804 0.000284924 -0.0149477
1.525 -0.0287968 -0.030377 0.000338495 -0.0150193
1.55 -0.0289633 -0.0305661 0.000394135 -0.015086
1.575 -0.0291231 -0.0307477 0.000451702 -0.015148
1.6 -0.0292762 -0.0309221 0.000511041 -0.0152055
1.625 -0.029423 -0.0310893 0.000571988 -0.0152586
1.65 -0.0295635 -0.0312494 0.000634364 -0.0153075
1.675 -0.0296979 -0.0314027 0.000697985 -0.0153523
1.7 -0.0298262 -0.0315491 0.000762657 -0.0153932
1.725 -0.0299487 -0.0316888 0.000828177 -0.0154303
1.75 -0.0300653 -0.0318218 0.00089434 -0.0154637
1.775 -0.0301763 -0.0319483 0.000960932 -0.0154937
1.8 -0.0302817 -0.0320683 0.00102774 -0.0155203
1.825 -0.0303816 -0.0321819 0.00109454 -0.0155437
1.85 -0.030476 -0.0322891 0.00116113 -0.015564
1.875 -0.030565 -0.03239 0.00122727 -0.0155814
1.9 -0.0306488 -0.0324847 0.00129276 -0.0155959
1.925 -0.0307273 -0.0325731 0.00135739 -0.0156079
1.95 -0.0308006 -0.0326555 0.00142094 -0.0156173
1.975 -0.0308688 -0.0327317 0.00148321 -0.0156242
2 -0.0309318 -0.0328019 0.00154401 -0.0156289
2.025 -0.0309899 -0.0328661 0.00160316 -0.0156315
2.05 -0.0310429 -0.0329243 0.00166046 -0.0156319
2.075 -0.031091 -0.0329766 0.00171575 -0.0156304
2.1 -0.0311342 -0.033023 0.00176888 -0.015627
2.125 -0.0311725 -0.0330635 0.00181969 -0.0156219
2.15 -0.031206 -0.0330983 0.00186805 -0.0156151
2.175 -0.0312347 -0.0331274 0.00191384 -0.0156068
2.2 -0.0312586 -0.0331508 0.00195695 -0.0155969
2.225 -0.0312779 -0.0331685 0.00199727 -0.0155856
2.25 -0.0312925 -0.0331807 0.00203473 -0.015573
