0 -0.000903727 -0.000788111 2.26225e-05 -0.000382744
0.025 -0.000903727 -0.000788111 2.26225e-05 -0.000382744
0.05 -0.00180459 -0.00157377 4.50833e-05 -0.000764343
0.075 -0.00269975 -0.00235453 6.72207e-05 -0.00114365
0.1 -0.00358637 -0.00312796 8.88738e-05 -0.00151954
0.125 -0.00446165 -0.00389166 0.000109882 -0.00189089
0.15 -0.00532281 -0.00464326 0.000130086 -0.00225659
0.175 -0.00616714 -0.00538042 0.000149326 -0.00261555
0.2 -0.00699198 -0.00610086 0.000167446 -0.00296671
0.225 -0.00779472 -0.00680235 0.000184289 -0.00330903
0.25 -0.00857283 -0.00748274 0.000199702 -0.00364152
0.275 -0.00932386 -0.00813991 0.000213532 -0.00396319
0.3 -0.0100455 -0.00877186 0.000225629 -0.00427311
0.325 -0.0107353 -0.00937665 0.000235844 -0.0045704
0.35 -0.0113914 -0.00995243 0.000244033 -0.0048542
0.375 -0.0120115 -0.0104975 0.000250053 -0.00512371
0.4 -0.0125938 -0.0110101 0.000253764 -0.00537818
0.425 -0.0131364 -0.0114888 0.000255029 -0.00561691
0.45 -0.0136377 -0.0119322 0.000253715 -0.00583925
0.475 -0.0140961 -0.0123389 0.000249694 -0.00604463
0.5 -0.0145102 -0.0127078 0.000242838 -0.0062325
0.525 -0.0148788 -0.0130378 0.000233026 -0.00640241
0.55 -0.0152008 -0.013328 0.000220141 -0.00655395
0.575 -0.0154752 -0.0135776 0.00020407 -0.00668678
0.6 -0.0157012 -0.013786 0.000184705 -0.00680063
0.625 -0.0158782 -0.0139525 0.000161942 -0.0068953
0.65 -0.0160057 -0.014077 0.000135683 -0.00697065
0.675 -0.0160835 -0.014159 0.000105835 -0.00702661
0.7 -0.0161112 -0.0141987 7.23125e-05 -0.00706317
0.725 -0.0160891 -0.0141959 3.50331e-05 -0.00708042
0.75 -0.0160173 -0.0141509 -6.07776e-06 -0.00707848
0.775 -0.0158961 -0.0140641 -5.10885e-05 -0.00705757
0.8 -0.0157261 -0.0139359 -0.000100061 -0.00701796
0.825 -0.015508 -0.013767 -0.00015305 -0.00696
0.85 -0.0152425 -0.0135581 -0.000210104 -0.0068841
0.875 -0.0149308 -0.0133102 -0.000271262 -0.00679073
0.9 -0.0145741 -0.0130243 -0.000336557 -0.00668044
0.925 -0.0141735 -0.0127016 -0.000406014 -0.00655383
0.95 -0.0137307 -0.0123435 -0.000479649 -0.00641157
0.975 -0.0132472 -0.0119513 -0.00055747 -0.00625438
1 -0.0127249 -0.0115266 -0.000639476 -0.00608304
1.025 -0.0121656 -0.0110711 -0.000725657 -0.0058984
1.05 -0.0115713 -0.0105867 -0.000815993 -0.00570134
1.075 -0.0109444 -0.0100751 -0.000910457 -0.0054928
1.1 -0.0102869 -0.00953853 -0.00100901 -0.00527377
1.125 -0.0096014 -0.00897895 -0.0011116 -0.00504527
1.15 -0.00889034 -0.0083986 -0.00121817 -0.00480839
1.175 -0.00815634 -0.00779978 -0.00132865 -0.00456422
1.2 -0.00740209 -0.00718484 -0.00144297 -0.0043139
1.225 -0.00663039 -0.00655623 -0.00156102 -0.00405863
1.25 -0.0058441 -0.00591645 -0.00168271 -0.00379958
1.275 -0.00504614 -0.00526805 -0.00180793 -0.00353799
1.3 -0.0042395 -0.00461365 -0.00193654 -0.0032751
1.325 -0.00342722 -0.00395591 -0.00206842 -0.00301217
1.35 -0.00261238 -0.00329751 -0.00220341 -0.00275046
1.375 -0.00179808 -0.00264118 -0.00234136 -0.00249127
1.4 -0.000987454 -0.00198964 -0.00248208 -0.00223586
1.425 -0.000183651 -0.00134565 -0.0026254 -0.00198553
1.45 0.000610181 -0.000711955 -0.00277113 -0.00174154
1.475 0.0013909 -9.13116e-05 -0.00291905 -0.00150518
1.5 0.00215538 0.000513548 -0.00306894 -0.0012777
1.525 0.00290051 0.00109991 -0.00322058 -0.00106033
1.55 0.00362324 0.00166508 -0.00337371 -0.000854315
1.575 0.00432052 0.00220642 -0.00352809 -0.000660835
1.6 0.00498938 0.00272132 -0.00368345 -0.000481067
1.625 0.00562692 0.00320722 -0.00383951 -0.000316148
1.65 0.00623029 0.00366162 -0.00399599 -0.000167181
1.675 0.00679673 0.00408211 -0.00415258 -3.52314e-05
1.7 0.00732355 0.00446633 -0.00430897 7.86789e-05
1.725 0.00780818 0.00481201 -0.00446486 0.000173573
1.75 0.00824814 0.00511696 -0.00461991 0.000248525
1.775 0.00864105 0.00537911 -0.00477379 0.000302656
1.8 0.00898469 0.00559645 -0.00492616 0.000335148
1.825 0.0092769 0.00576713 -0.00507665 0.000345237
1.85 0.00951572 0.00588936 -0.00522492 0.00033222
1.875 0.00969928 0.00596152 -0.00537061 0.000295458
1.9 0.00982587 0.00598208 -0.00551333 0.000234375
1.925 0.00989393 0.00594966 -0.00565273 0.000148464
1.95 0.00990206 0.00586299 -0.00578842 3.72864e-05
1.975 0.00984901 0.00572096 -0.00592002 -9.95258e-05
2 0.0097337 0.00552261 -0.00604715 -0.000262268
2.025 0.00955521 0.0052671 -0.00616943 -0.000451163
2.05 0.00931279 0.00495375 -0.00628647 -0.000666359
2.075 0.00900587 0.00458205 -0.0063979 -0.000907927
2.1 0.00863406 0.00415161 -0.00650334 -0.00117586
2.125 0.00819712 0.00366223 -0.00660241 -0.00147009
2.15 0.00769501 0.00311384 -0.00669474 -0.00179045
2.175 0.00712787 0.00250654 -0.00677997 -0.00213672
2.2 0.00649601 0.0018406 -0.00685774 -0.00250857
2.225 0.00579991 0.00111642 -0.0069277 -0.00290564
2.25 0.00504023 0.000334596 -0.00698951 -0.00332746
2.275 0.00421782 -0.000504152 -0.00704283 -0.00377349
2.3 0.00333369 -0.00139893 -0.00708737 -0.00424315
2.325 0.00238902 -0.0023487 -0.00712279 -0.00473575
2.35 0.00138516 -0.00335226 -0.00714883 -0.00525054
2.375 0.00032362 -0.00440826 -0.00716519 -0.00578673
2.4 -0.000793928 -0.00551522 -0.00717163 -0.00634343
2.425 -0.00196566 -0.0066715 -0.0071679 -0.0069197
2.45 -0.00318959 -0.00787533 -0.00715377 -0.00751455
2.475 -0.0044636 -0.0091248 -0.00712906 -0.00812693
2.5 -0.00578545 -0.0104179 -0.00709356 -0.00875572
2.525 -0.00715272 -0.0117524 -0.00704713 -0.00939976
2.55 -0.00856292 -0.0131261 -0.00698962 -0.0100579
2.575 -0.0100134 -0.0145365 -0.00692092 -0.0107287
2.6 -0.0115014 -0.0159813 -0.00684094 -0.0114111
2.625 -0.0130242 -0.0174577 -0.00674962 -0.0121037
2.65 -0.0145787 -0.0189631 -0.00664691 -0.012805
2.675 -0.0161619 -0.0204948 -0.00653281 -0.0135138
2.7 -0.0177707 -0.0220497 -0.00640733 -0.0142285
2.725 -0.019402 -0.0236252 -0.00627051 -0.0149478
2.75 -0.0210525 -0.0252181 -0.00612242 -0.0156702
2.775 -0.022719 -0.0268254 -0.00596316 -0.0163943
2.8 -0.024398 -0.028444 -0.00579285 -0.0171184
2.825 -0.0260864 -0.0300709 -0.00561164 -0.0178413
2.85 -0.0277806 -0.0317028 -0.00541973 -0.0185613
2.875 -0.0294773 -0.0333367 -0.00521731 -0.019277
2.9 -0.0311731 -0.0349692 -0.00500462 -0.0199869
2.925 -0.0328646 -0.0365973 -0.00478194 -0.0206896
2.95 -0.0345484 -0.0382177 -0.00454954 -0.0213836
2.975 -0.0362212 -0.0398274 -0.00430776 -0.0220676
3 -0.0378797 -0.0414231 -0.00405693 -0.02274
3.025 -0.0395206 -0.0430018 -0.00379742 -0.0233996
3.05 -0.0411407 -0.0445604 -0.00352963 -0.024045
3.075 -0.0427368 -0.0460959 -0.00325398 -0.0246749
3.1 -0.0443059 -0.0476053 -0.0029709 -0.0252881
3.125 -0.0458449 -0.0490857 -0.00268085 -0.0258833
3.15 -0.0473509 -0.0505344 -0.00238433 -0.0264594
3.175 -0.0488211 -0.0519486 -0.00208182 -0.0270152
3.2 -0.0502528 -0.0533256 -0.00177384 -0.0275497
3.225 -0.0516432 -0.054663 -0.00146093 -0.028062
3.25 -0.05299 -0.0559582 -0.00114364 -0.0285509
3.275 -0.0542907 -0.0572089 -0.000822529 -0.0290157
3.3 -0.0555431 -0.0584128 -0.000498168 -0.0294555
3.325 -0.056745 -0.0595679 -0.000171142 -0.0298695
3.35 -0.0578944 -0.0606722 0.000157959 -0.0302571
3.375 -0.0589894 -0.0617239 0.000488535 -0.0306177
3.4 -0.0600284 -0.0627211 0.000819985 -0.0309505
3.425 -0.0610097 -0.0636623 0.0011517 -0.0312553
3.45 -0.061932 -0.064546 0.00148308 -0.0315315
3.475 -0.0627939 -0.065371 0.00181352 -0.0317788
3.5 -0.0635943 -0.0661361 0.00214241 -0.0319969
3.525 -0.0643323 -0.0668403 0.00246915 -0.0321856
