0 energy for occp = -49.8296117 m = -1 primary_state = (n, k, m, sign)0 -1 -1 1
1 energy for occp = -49.8296117 m = 1 primary_state = (n, k, m, sign)0 -1 1 1
2 energy for occp = -39.838712 m = -1 primary_state = (n, k, m, sign)0 -2 -1 1
3 energy for occp = -39.838712 m = 1 primary_state = (n, k, m, sign)0 -2 1 1
4 energy for occp = -39.8386616 m = -3 primary_state = (n, k, m, sign)0 -2 -3 1
5 energy for occp = -39.8386616 m = 3 primary_state = (n, k, m, sign)0 -2 3 1
6 energy for occp = -38.1345593 m = -1 primary_state = (n, k, m, sign)0 1 -1 1
7 energy for occp = -38.1345593 m = 1 primary_state = (n, k, m, sign)0 1 1 1
8 energy for occp = -28.0838466 m = 1 primary_state = (n, k, m, sign)0 -3 1 1
9 energy for occp = -28.0838466 m = -1 primary_state = (n, k, m, sign)0 -3 -1 1
10 energy for occp = -28.0838058 m = 3 primary_state = (n, k, m, sign)0 -3 3 1
11 energy for occp = -28.0838058 m = -3 primary_state = (n, k, m, sign)0 -3 -3 1
12 energy for occp = -28.0837242 m = 5 primary_state = (n, k, m, sign)0 -3 5 1
13 energy for occp = -28.0837242 m = -5 primary_state = (n, k, m, sign)0 -3 -5 1
14 energy for occp = -23.7919731 m = -1 primary_state = (n, k, m, sign)0 2 -1 1
15 energy for occp = -23.7919731 m = 1 primary_state = (n, k, m, sign)0 2 1 1
16 energy for occp = -23.7918452 m = 3 primary_state = (n, k, m, sign)0 2 3 1
17 energy for occp = -23.7918452 m = -3 primary_state = (n, k, m, sign)0 2 -3 1
18 energy for occp = -19.0322935 m = -1 primary_state = (n, k, m, sign)1 -1 -1 1
19 energy for occp = -19.0322935 m = 1 primary_state = (n, k, m, sign)1 -1 1 1
20 energy for occp = -15.6265385 m = 1 primary_state = (n, k, m, sign)0 -4 1 1
21 energy for occp = -15.6265385 m = -1 primary_state = (n, k, m, sign)0 -4 -1 1
22 energy for occp = -15.6265073 m = -3 primary_state = (n, k, m, sign)0 -4 -3 1
23 energy for occp = -15.6265073 m = 3 primary_state = (n, k, m, sign)0 -4 3 1
24 energy for occp = -15.6264449 m = -5 primary_state = (n, k, m, sign)0 -4 -5 1
25 energy for occp = -15.6264449 m = 5 primary_state = (n, k, m, sign)0 -4 5 1
26 energy for occp = -15.6263513 m = 7 primary_state = (n, k, m, sign)0 -4 7 1
27 energy for occp = -15.6263513 m = -7 primary_state = (n, k, m, sign)0 -4 -7 1
28 energy for occp = -8.20671034 m = 1 primary_state = (n, k, m, sign)0 3 1 1
29 energy for occp = -8.20671034 m = -1 primary_state = (n, k, m, sign)0 3 -1 1
30 energy for occp = -8.20663098 m = 3 primary_state = (n, k, m, sign)0 3 3 1
31 energy for occp = -8.20663098 m = -3 primary_state = (n, k, m, sign)0 3 -3 1
32 energy for occp = -8.20647229 m = 5 primary_state = (n, k, m, sign)0 3 5 1
33 energy for occp = -8.20647229 m = -5 primary_state = (n, k, m, sign)0 3 -5 1
34 energy for occp = -4.98080338 m = -1 primary_state = (n, k, m, sign)1 -2 -1 1
35 energy for occp = -4.98080338 m = 1 primary_state = (n, k, m, sign)1 -2 1 1
36 energy for occp = -4.98059883 m = 3 primary_state = (n, k, m, sign)1 -2 3 1
37 energy for occp = -4.98059883 m = -3 primary_state = (n, k, m, sign)1 -2 -3 1
38 energy for occp = -3.233165 m = 1 primary_state = (n, k, m, sign)1 1 1 1
39 energy for occp = -3.233165 m = -1 primary_state = (n, k, m, sign)1 1 -1 1
40 energy for occp = -3.18016518 m = 1 primary_state = (n, k, m, sign)0 -5 1 1
41 energy for occp = -3.18016518 m = -1 primary_state = (n, k, m, sign)0 -5 -1 1
42 energy for occp = -3.18013943 m = 3 primary_state = (n, k, m, sign)0 -5 3 1
43 energy for occp = -3.18013943 m = -3 primary_state = (n, k, m, sign)0 -5 -3 1
44 energy for occp = -3.18008792 m = -5 primary_state = (n, k, m, sign)0 -5 -5 1
45 energy for occp = -3.18008792 m = 5 primary_state = (n, k, m, sign)0 -5 5 1
46 energy for occp = -3.18001067 m = -7 primary_state = (n, k, m, sign)0 -5 -7 1
47 energy for occp = -3.18001067 m = 7 primary_state = (n, k, m, sign)0 -5 7 1
48 energy for occp = -3.17990767 m = 9 primary_state = (n, k, m, sign)0 -5 9 1
49 energy for occp = -3.17990767 m = -9 primary_state = (n, k, m, sign)0 -5 -9 1
0 energy for occn = -65.7161337 m = 1 primary_state = (n, k, m, sign)0 -1 1 1
1 energy for occn = -65.7161337 m = -1 primary_state = (n, k, m, sign)0 -1 -1 1
2 energy for occn = -55.2739905 m = 1 primary_state = (n, k, m, sign)0 -2 1 1
3 energy for occn = -55.2739905 m = -1 primary_state = (n, k, m, sign)0 -2 -1 1
4 energy for occn = -55.2739572 m = 3 primary_state = (n, k, m, sign)0 -2 3 1
5 energy for occn = -55.2739572 m = -3 primary_state = (n, k, m, sign)0 -2 -3 1
6 energy for occn = -53.6978233 m = 1 primary_state = (n, k, m, sign)0 1 1 1
7 energy for occn = -53.6978233 m = -1 primary_state = (n, k, m, sign)0 1 -1 1
8 energy for occn = -43.099845 m = 1 primary_state = (n, k, m, sign)0 -3 1 1
9 energy for occn = -43.099845 m = -1 primary_state = (n, k, m, sign)0 -3 -1 1
10 energy for occn = -43.0998101 m = -3 primary_state = (n, k, m, sign)0 -3 -3 1
11 energy for occn = -43.0998101 m = 3 primary_state = (n, k, m, sign)0 -3 3 1
12 energy for occn = -43.0997403 m = -5 primary_state = (n, k, m, sign)0 -3 -5 1
13 energy for occn = -43.0997403 m = 5 primary_state = (n, k, m, sign)0 -3 5 1
14 energy for occn = -38.9906766 m = -1 primary_state = (n, k, m, sign)0 2 -1 1
15 energy for occn = -38.9906766 m = 1 primary_state = (n, k, m, sign)0 2 1 1
16 energy for occn = -38.9905634 m = 3 primary_state = (n, k, m, sign)0 2 3 1
17 energy for occn = -38.9905634 m = -3 primary_state = (n, k, m, sign)0 2 -3 1
18 energy for occn = -34.3791537 m = -1 primary_state = (n, k, m, sign)1 -1 -1 1
19 energy for occn = -34.3791537 m = 1 primary_state = (n, k, m, sign)1 -1 1 1
20 energy for occn = -30.2214065 m = -1 primary_state = (n, k, m, sign)0 -4 -1 1
21 energy for occn = -30.2214065 m = 1 primary_state = (n, k, m, sign)0 -4 1 1
22 energy for occn = -30.2213784 m = -3 primary_state = (n, k, m, sign)0 -4 -3 1
23 energy for occn = -30.2213784 m = 3 primary_state = (n, k, m, sign)0 -4 3 1
24 energy for occn = -30.2213223 m = 5 primary_state = (n, k, m, sign)0 -4 5 1
25 energy for occn = -30.2213223 m = -5 primary_state = (n, k, m, sign)0 -4 -5 1
26 energy for occn = -30.2212382 m = 7 primary_state = (n, k, m, sign)0 -4 7 1
27 energy for occn = -30.2212382 m = -7 primary_state = (n, k, m, sign)0 -4 -7 1
28 energy for occn = -22.9411389 m = -1 primary_state = (n, k, m, sign)0 3 -1 1
29 energy for occn = -22.9411389 m = 1 primary_state = (n, k, m, sign)0 3 1 1
30 energy for occn = -22.9410681 m = 3 primary_state = (n, k, m, sign)0 3 3 1
31 energy for occn = -22.9410681 m = -3 primary_state = (n, k, m, sign)0 3 -3 1
32 energy for occn = -22.9409267 m = 5 primary_state = (n, k, m, sign)0 3 5 1
33 energy for occn = -22.9409267 m = -5 primary_state = (n, k, m, sign)0 3 -5 1
34 energy for occn = -19.5863082 m = -1 primary_state = (n, k, m, sign)1 -2 -1 1
35 energy for occn = -19.5863082 m = 1 primary_state = (n, k, m, sign)1 -2 1 1
36 energy for occn = -19.5861472 m = 3 primary_state = (n, k, m, sign)1 -2 3 1
37 energy for occn = -19.5861472 m = -3 primary_state = (n, k, m, sign)1 -2 -3 1
38 energy for occn = -17.7337641 m = -1 primary_state = (n, k, m, sign)1 1 -1 1
39 energy for occn = -17.7337641 m = 1 primary_state = (n, k, m, sign)1 1 1 1
40 energy for occn = -17.3122256 m = 1 primary_state = (n, k, m, sign)0 -5 1 1
41 energy for occn = -17.3122256 m = -1 primary_state = (n, k, m, sign)0 -5 -1 1
42 energy for occn = -17.3122025 m = 3 primary_state = (n, k, m, sign)0 -5 3 1
43 energy for occn = -17.3122025 m = -3 primary_state = (n, k, m, sign)0 -5 -3 1
44 energy for occn = -17.3121563 m = 5 primary_state = (n, k, m, sign)0 -5 5 1
45 energy for occn = -17.3121563 m = -5 primary_state = (n, k, m, sign)0 -5 -5 1
46 energy for occn = -17.3120871 m = 7 primary_state = (n, k, m, sign)0 -5 7 1
47 energy for occn = -17.3120871 m = -7 primary_state = (n, k, m, sign)0 -5 -7 1
48 energy for occn = -17.3119948 m = -9 primary_state = (n, k, m, sign)0 -5 -9 1
49 energy for occn = -17.3119948 m = 9 primary_state = (n, k, m, sign)0 -5 9 1
